id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
387_2211_387	C28H48O4	[M - H]-	Terpenoids	0.8320849537849426	Steroids	0.667992889881134	Cholane steroids	0.7081087827682495	Hydroxy bile acids, alcohols and derivatives	0.8623354434967041	Hydroxy bile acids, alcohols and derivatives	0.8623354434967041	Bile acids, alcohols and derivatives	0.9204463362693787	Steroids and steroid derivatives	0.8967047929763794	Lipids and lipid-like molecules	0.9866986274719238	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; 3-hydroxysteroids; Steroid acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
323_2211_323	C28H48N2O4S	[M - H4O2 - H]-	Terpenoids	0.8255616426467896	Steroids	0.8922512531280518	Cholane steroids	0.939127504825592	Taurinated bile acids and derivatives	0.7422767877578735	Taurinated bile acids and derivatives	0.7422767877578735	Bile acids, alcohols and derivatives	0.9952320456504822	Steroids and steroid derivatives	0.9728189706802368	Lipids and lipid-like molecules	0.9951617121696472	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Trihydroxy bile acids, alcohols and derivatives; Sulfonyls; Taurinated bile acids and derivatives; Organosulfonic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; 3-hydroxysteroids; Alkanesulfonic acids and derivatives; 3-alpha-hydroxysteroids; 7-hydroxysteroids; 12-hydroxysteroids; Alkanesulfonic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
243_2211_243	C4HN3O5P2	[M - H]-	Alkaloids	0.674062192440033	Pseudoalkaloids	0.591387927532196	pteridine alkaloids	0.27720651030540466	Nitroaromatic compounds	0.5846624970436096	C-nitro compounds	0.6518896818161011	Organic nitro compounds	0.6816602349281311	Allyl-type 1,3-dipolar organic compounds	0.6046318411827087	Organic 1,3-dipolar compounds	0.6424785256385803	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Carboxylic acids; Organic oxoazanium compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities
361_2211_361	C32H54N6O7	[M - H]-	Fatty acids	0.09273139387369156	Oligopeptides	0.5260769128799438	Cyclic peptides	0.5436004400253296	Amino acids and derivatives	0.6722218990325928	Amino acids and derivatives	0.6722218990325928	Amino acids, peptides, and analogues	0.69919353723526	Carboxylic acids and derivatives	0.9246174097061157	Organic acids and derivatives	0.9777572751045227	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Benzenoids; Amines; Alkanolamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
478_2211_478	C38H40O17	[M + Cl]-	Shikimates and Phenylpropanoids	0.6932933330535889	Flavonoids	0.5993609428405762	Flavonols	0.38450127840042114	Flavonoid-7-O-glycosides	0.5865663886070251	Flavonoid O-glycosides	0.7313079833984375	Flavonoid glycosides	0.7245065569877625	Flavonoids	0.6767978072166443	Phenylpropanoids and polyketides	0.7292265295982361	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Flavans; Flavonoid glycosides; Monosaccharides; Flavonoid O-glycosides; Flavanones; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Hydroxyflavonoids; 1-benzopyrans; Flavonoid-7-O-glycosides; Fatty acyl glycosides of mono- and disaccharides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
276_2211_276	C35H56N4O6	[M - H2O - H]-	Fatty acids	0.5023805499076843	Eicosanoids	0.2735198140144348	Prostaglandins	0.17807959020137787	Amino acids and derivatives	0.5036371350288391	Amino acids and derivatives	0.5036371350288391	Amino acids, peptides, and analogues	0.515981912612915	Carboxylic acids and derivatives	0.9522495269775391	Organic acids and derivatives	0.9934993982315063	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
93_2211_93	C16H17NO4	[M - H2O - H]-	Alkaloids	0.5564189553260803	Anthranilic acid alkaloids	0.5822843313217163	Anthranillic acid derivatives	0.6113903522491455	Benzanilides	0.772865355014801	Aromatic anilides	0.6680371761322021	Anilides	0.970391571521759	Benzene and substituted derivatives	0.9998806715011597	Benzenoids	0.9999884366989136	Organic compounds; Benzoic acids and derivatives; Benzamides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Anilides; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Benzoic acids; N-arylamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Aromatic anilides; Benzanilides; Chemical entities
322_2211_322	C27H46O6	[M - H4O2 - H]-	Terpenoids	0.9341148138046265	Steroids	0.915282666683197	Cholane steroids	0.7524547576904297	Trihydroxy bile acids, alcohols and derivatives	0.7345482110977173	Hydroxy bile acids, alcohols and derivatives	0.9756683111190796	Bile acids, alcohols and derivatives	0.9838777780532837	Steroids and steroid derivatives	0.9893821477890015	Lipids and lipid-like molecules	0.9978840947151184	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Trihydroxy bile acids, alcohols and derivatives; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; Polyols; 3-hydroxysteroids; 7-hydroxysteroids; 12-hydroxysteroids; Steroid acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
408_2211_408	C28H54O4	[M + CH2O2 - H]-	Terpenoids	0.7102064490318298	Diterpenoids	0.6247694492340088	Villanovane diterpenoids	0.40858757495880127	Diterpenoids	0.7829571962356567			Diterpenoids	0.7829571962356567	Prenol lipids	0.7675080299377441	Lipids and lipid-like molecules	0.9736875891685486	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Diterpenoids; Secondary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
106_2211_106	C36H68O10	[M - H]-	Polyketides	0.8422034978866577	Macrolides	0.5957896113395691	Open-chain polyketides	0.31238940358161926	Macrolides and analogues	0.6882320046424866					Macrolides and analogues	0.6882320046424866	Phenylpropanoids and polyketides	0.5214658379554749	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organic oxygen compounds; Chemical entities
133_2211_133	C20H35F3N4O3	[M - H4O2 - H]-	Alkaloids	0.6264730095863342	Pseudoalkaloids	0.17012536525726318	Phenylethylamines	0.13319113850593567	Amino acids and derivatives	0.7274445295333862	Amino acids and derivatives	0.7274445295333862	Amino acids, peptides, and analogues	0.7351344227790833	Carboxylic acids and derivatives	0.845795750617981	Organic acids and derivatives	0.9844300746917725	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Alkyl halides; Imidolactams; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
542_2211_542	C8H9Cl2O2PS	[M + Cl]-	Shikimates and Phenylpropanoids	0.5218268632888794	Phenolic acids (C6-C1)	0.39844849705696106	Simple phenolic acids	0.4495809078216553	Dichlorobenzenes	0.8139183521270752	Chlorobenzenes	0.9901783466339111	Halobenzenes	0.9840102791786194	Benzene and substituted derivatives	0.9989868998527527	Benzenoids	0.9996237754821777	Organic compounds; Organosulfur compounds; Halobenzenes; Organic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Organophosphorus compounds; Aryl chlorides; Chlorobenzenes; Thioethers; Organothiophosphorus compounds; Organochlorides; Benzene and substituted derivatives; Thiophenol ethers; Benzenoids; Dichlorobenzenes; Aryl halides; Sulfenyl compounds; Alkylarylthioethers; Hydrocarbon derivatives; Organic oxygen compounds; Aryl thioethers; Phenoxy compounds; Chemical entities
404_2211_404	C25H26N4O2	[M - H2O - H]-	Alkaloids	0.6670203804969788	Tryptophan alkaloids	0.4216224253177643	Corynanthe type	0.25983142852783203	Amino acids and derivatives	0.8950495719909668	Amino acids and derivatives	0.8950495719909668	Amino acids, peptides, and analogues	0.8931174278259277	Carboxylic acids and derivatives	0.9657946228981018	Organic acids and derivatives	0.9887669682502747	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Alkanolamines; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
481_2211_481	C25H49NO5	[M - H]-	Fatty acids	0.6425670981407166	Sphingolipids	0.7916954755783081	Sphingoid bases	0.903685986995697	Hydroxy bile acids, alcohols and derivatives	0.7300770282745361	Hydroxy bile acids, alcohols and derivatives	0.7300770282745361	Bile acids, alcohols and derivatives	0.7398878931999207	Steroids and steroid derivatives	0.6364823579788208	Lipids and lipid-like molecules	0.891356885433197	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Carboxylic acid derivatives; Carboxylic acids; Hydroxysteroids; Bile acids, alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; Alpha amino acids; Amines; Primary amines; Long-chain fatty acids; 3-hydroxysteroids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
313_2211_313	C27H44N10O12	[M - H2O - H]-	Amino acids and Peptides	0.7888162732124329	Oligopeptides	0.6387511491775513	Cyclic peptides	0.6783226132392883	Oligopeptides	0.5897778272628784	Peptides	0.9862344861030579	Amino acids, peptides, and analogues	0.9902120232582092	Carboxylic acids and derivatives	0.9941104054450989	Organic acids and derivatives	0.9989074468612671	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Cyclic peptides; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Tyrosine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities
77_2211_77	C18H32O6	[M - H]-	Fatty acids	0.9269424676895142	Octadecanoids	0.7503029704093933	Phytofurans	0.9190016984939575	Thromboxanes	0.5242615938186646	Thromboxanes	0.5242615938186646	Eicosanoids	0.41683900356292725	Fatty Acyls	0.9987307190895081	Lipids and lipid-like molecules	0.9982156753540039	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Hydroxy acids and derivatives; Thromboxanes; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acids; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Long-chain fatty acids; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
100_2211_100	C27H40O10	[M - H]-	Shikimates and Phenylpropanoids	0.8655993342399597	Flavonoids	0.7520068883895874	Linear diarylheptanoids	0.4109906554222107	Flavonoid O-glycosides	0.7369117736816406	Flavonoid O-glycosides	0.7369117736816406	Flavonoid glycosides	0.707787036895752	Flavonoids	0.7718817591667175	Phenylpropanoids and polyketides	0.9641386866569519	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Primary alcohols; Organooxygen compounds; Flavonoids; Butyrophenones; Flavonoid glycosides; Flavonoid O-glycosides; Chalcones and dihydrochalcones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Diarylheptanoids; Linear diarylheptanoids; Linear 1,3-diarylpropanoids; 2'-Hydroxy-dihydrochalcones; Cinnamylphenols; Aryl alkyl ketones; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
165_2211_165	C28H52O13	[M - H2O - H]-	Fatty acids	0.814927339553833	Fatty acyl glycosides	0.7115024924278259	Glycosylmonoacylglycerols	0.8906126022338867	Sophorolipids	0.7087095379829407	Sophorolipids	0.7087095379829407	Fatty acyl glycosides	0.7310807704925537	Fatty Acyls	0.9909035563468933	Lipids and lipid-like molecules	0.995886504650116	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Hydroxy fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Disaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Sophorolipids; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
85_2211_85	C4N2O4	[M + Cl]-	Alkaloids	0.6630955934524536	Pseudoalkaloids	0.3655405044555664	Quinoline alkaloids	0.5053676962852478	Diazines	0.5567117929458618					Diazines	0.5567117929458618	Organoheterocyclic compounds	0.6607069373130798	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
367_2211_367	C27H46O4	[M - H]-	Terpenoids	0.8518942594528198	Steroids	0.7117926478385925	Cholane steroids	0.8520593047142029	Hydroxy bile acids, alcohols and derivatives	0.9257913827896118	Hydroxy bile acids, alcohols and derivatives	0.9257913827896118	Bile acids, alcohols and derivatives	0.9597299695014954	Steroids and steroid derivatives	0.9081805944442749	Lipids and lipid-like molecules	0.9848955869674683	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; 3-hydroxysteroids; 12-hydroxysteroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
547_2211_547	C8H9Cl3O2	[M + Br]-	Shikimates and Phenylpropanoids	0.30568772554397583	Phenolic acids (C6-C1)	0.5279009342193604	Simple phenolic acids	0.4944620430469513	Dichlorobenzenes	0.8906071186065674	Chlorobenzenes	0.9904024600982666	Halobenzenes	0.9871261715888977	Benzene and substituted derivatives	0.9981837868690491	Benzenoids	0.9988282322883606	Organic compounds; Halobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl chlorides; Aryl chlorides; Chlorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acids; Organochlorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Dichlorobenzenes; Aryl halides; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
494_2211_494	C37H46O22	[M + Cl]-	Shikimates and Phenylpropanoids	0.6212108731269836	Flavonoids	0.5694280862808228	Flavonols	0.6176765561103821	Flavonoid-3-O-glycosides	0.5021231770515442	Flavonoid O-glycosides	0.5714495778083801	Flavonoid glycosides	0.5425925850868225	Flavonoids	0.4884400963783264	Phenylpropanoids and polyketides	0.48145434260368347	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Benzopyrans; Alcohols and polyols; Chromones; Oligosaccharides; Ethers; Primary alcohols; Organooxygen compounds; Flavonoid glycosides; Flavonoid O-glycosides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Chemical entities
27_2211_27	C12H12O6	[M - H]-	Shikimates and Phenylpropanoids	0.4312548041343689	Chromanes	0.4232918322086334	Chromones	0.3976675271987915	1-benzopyrans	0.5416675806045532			1-benzopyrans	0.5416675806045532	Benzopyrans	0.654183030128479	Organoheterocyclic compounds	0.6552619934082031	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
31_2211_31	C20H22O8	[M - H]-	Shikimates and Phenylpropanoids	0.7940739393234253	Lignans	0.8298895359039307	Furofuranoid lignans	0.30183055996894836	Furanoid lignans	0.7074004411697388					Furanoid lignans	0.7074004411697388	Lignans, neolignans and related compounds	0.8218536972999573	Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Lignans, neolignans and related compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl ketones; Aryl alkyl ketones; Furanoid lignans; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Phenylketones; Alkyl-phenylketones; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
269_2211_269	C8H16O6S	[M - H]-	Fatty acids	0.6064763069152832	Fatty Acids and Conjugates	0.3852326571941376	Wax monoesters	0.31496310234069824	Organooxygen compounds	0.996349573135376					Organooxygen compounds	0.996349573135376	Organic oxygen compounds	0.9996849298477173	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organooxygen compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
152_2211_152	C16H26N3O3	[M - H]-	Fatty acids	0.5445449352264404	Eicosanoids	0.1051231175661087	Prostaglandins	0.13052573800086975	Fatty acids and conjugates	0.6864063143730164			Fatty acids and conjugates	0.6864063143730164	Fatty Acyls	0.8551628589630127	Lipids and lipid-like molecules	0.8291712999343872	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
350_2211_350	C29H48O7	[M - H4O2 - H]-	Terpenoids	0.8540220260620117	Triterpenoids	0.5931078791618347	Ergostane steroids	0.445345938205719	Triterpenoids	0.525572657585144			Triterpenoids	0.525572657585144	Prenol lipids	0.5765390992164612	Lipids and lipid-like molecules	0.9858769178390503	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Triterpenoids; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; Polyols; 3-hydroxysteroids; Steroid acids; 4-carboxy steroids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
113_2211_113	C4N2O4	[M + Cl]-	Alkaloids	0.6632652878761292	Pseudoalkaloids	0.36060479283332825	Quinoline alkaloids	0.5065555572509766	Diazines	0.5592641234397888					Diazines	0.5592641234397888	Organoheterocyclic compounds	0.6608763337135315	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
382_2211_382	C34H77N7O10S	[M - H]-	Amino acids and Peptides	0.5899006724357605	Oligopeptides	0.245724156498909	Tripeptides	0.21603929996490479	Oligopeptides	0.5130745768547058	Peptides	0.8152936697006226	Amino acids, peptides, and analogues	0.9749683141708374	Carboxylic acids and derivatives	0.9500632286071777	Organic acids and derivatives	0.9833890795707703	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Thioethers; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Methionine and derivatives; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
154_2211_154	C20H34O6	[M - H4O2 - H]-	Fatty acids	0.71888667345047	Eicosanoids	0.9053431153297424	Prostaglandins	0.48176828026771545	Eicosanoids	0.7469707727432251			Eicosanoids	0.7469707727432251	Fatty Acyls	0.8730412125587463	Lipids and lipid-like molecules	0.9527385830879211	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Eicosanoids; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
