id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
302_2211_302	C28H44O2	[M + CH2O2 - H]-	Terpenoids	0.8516510725021362	Steroids	0.6919854283332825	Cholestane steroids	0.7737504839897156	3-hydroxysteroids	0.5332684516906738	3-hydroxysteroids	0.5332684516906738	Hydroxysteroids	0.5446066856384277	Steroids and steroid derivatives	0.7992619872093201	Lipids and lipid-like molecules	0.9658727645874023	Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxysteroids; Carbonyl compounds; 3-hydroxysteroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
231_2211_231	C21H30N2O5	[M + Cl]-	Alkaloids	0.5955128073692322	Diterpenoids	0.1678834706544876	Phenylethylamines	0.5684598088264465	Amino acids	0.8584654927253723	Amino acids and derivatives	0.9517496228218079	Amino acids, peptides, and analogues	0.9520663619041443	Carboxylic acids and derivatives	0.9944655299186707	Organic acids and derivatives	0.999264657497406	Organic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Beta hydroxy acids and derivatives; Carbonyl compounds; 1,2-aminoalcohols; Benzene and substituted derivatives; Benzenoids; Amines; Alkanolamines; Aromatic alcohols; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
387_2211_387	C28H48O4	[M - H]-	Terpenoids	0.8320849537849426	Steroids	0.667992889881134	Cholane steroids	0.7081087827682495	Hydroxy bile acids, alcohols and derivatives	0.8623354434967041	Hydroxy bile acids, alcohols and derivatives	0.8623354434967041	Bile acids, alcohols and derivatives	0.9204463362693787	Steroids and steroid derivatives	0.8967047929763794	Lipids and lipid-like molecules	0.9866986274719238	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; 3-hydroxysteroids; Steroid acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
323_2211_323	C28H48N2O4S	[M - H4O2 - H]-	Terpenoids	0.8255616426467896	Steroids	0.8922512531280518	Cholane steroids	0.939127504825592	Taurinated bile acids and derivatives	0.7422767877578735	Taurinated bile acids and derivatives	0.7422767877578735	Bile acids, alcohols and derivatives	0.9952320456504822	Steroids and steroid derivatives	0.9728189706802368	Lipids and lipid-like molecules	0.9951617121696472	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Trihydroxy bile acids, alcohols and derivatives; Sulfonyls; Taurinated bile acids and derivatives; Organosulfonic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; 3-hydroxysteroids; Alkanesulfonic acids and derivatives; 3-alpha-hydroxysteroids; 7-hydroxysteroids; 12-hydroxysteroids; Alkanesulfonic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
243_2211_243	C4HN3O5P2	[M - H]-	Alkaloids	0.674062192440033	Pseudoalkaloids	0.591387927532196	pteridine alkaloids	0.27720651030540466	Nitroaromatic compounds	0.5846624970436096	C-nitro compounds	0.6518896818161011	Organic nitro compounds	0.6816602349281311	Allyl-type 1,3-dipolar organic compounds	0.6046318411827087	Organic 1,3-dipolar compounds	0.6424785256385803	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Carboxylic acids; Organic oxoazanium compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities
361_2211_361	C32H56N6O8	[M - H2O - H]-	Amino acids and Peptides	0.41506701707839966	Oligopeptides	0.5652371048927307	Cyclic peptides	0.5838803648948669	Amino acids and derivatives	0.7093064785003662	Amino acids and derivatives	0.7093064785003662	Amino acids, peptides, and analogues	0.7653475403785706	Carboxylic acids and derivatives	0.9596127271652222	Organic acids and derivatives	0.9908142685890198	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
478_2211_478	C38H40O17	[M + Cl]-	Shikimates and Phenylpropanoids	0.6932933330535889	Flavonoids	0.5993609428405762	Flavonols	0.38450127840042114	Flavonoid-7-O-glycosides	0.5865663886070251	Flavonoid O-glycosides	0.7313079833984375	Flavonoid glycosides	0.7245065569877625	Flavonoids	0.6767978072166443	Phenylpropanoids and polyketides	0.7292265295982361	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Flavans; Flavonoid glycosides; Monosaccharides; Flavonoid O-glycosides; Flavanones; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Hydroxyflavonoids; 1-benzopyrans; Flavonoid-7-O-glycosides; Fatty acyl glycosides of mono- and disaccharides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
276_2211_276	C35H54N4O5	[M - H]-	Alkaloids	0.5069074034690857	Steroids	0.10738766193389893	Steroidal alkaloids	0.24138383567333221	Amino acids and derivatives	0.6852547526359558	Amino acids and derivatives	0.6852547526359558	Amino acids, peptides, and analogues	0.6843878626823425	Carboxylic acids and derivatives	0.8998144268989563	Organic acids and derivatives	0.9808686971664429	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Trialkylamines; Benzenoids; Amines; Tertiary amines; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
322_2211_322	C27H42O4	[M - H]-	Terpenoids	0.9271448254585266	Steroids	0.8037299513816833	Cholestane steroids	0.7655296921730042	Monohydroxy bile acids, alcohols and derivatives	0.535049557685852	Hydroxy bile acids, alcohols and derivatives	0.7627402544021606	Bile acids, alcohols and derivatives	0.9224351048469543	Steroids and steroid derivatives	0.9230630993843079	Lipids and lipid-like molecules	0.9925663471221924	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Monohydroxy bile acids, alcohols and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acids; Hydroxysteroids; Bile acids, alcohols and derivatives; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; 3-oxosteroids; Steroid acids; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities
408_2211_408	C29H58O7	[M - H2O - H]-	Terpenoids	0.5271570682525635	Polyprenols	0.18967123329639435	Open-chain polyketides	0.23032517731189728	Hydroxy bile acids, alcohols and derivatives	0.8042186498641968	Hydroxy bile acids, alcohols and derivatives	0.8042186498641968	Bile acids, alcohols and derivatives	0.81512850522995	Steroids and steroid derivatives	0.3458409607410431	Lipids and lipid-like molecules	0.9598514437675476	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Hydroxysteroids; Fatty alcohols; Bile acids, alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; Polyols; 3-hydroxysteroids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
106_2211_106	C36H68O10	[M - H]-	Polyketides	0.8422034978866577	Macrolides	0.5957896113395691	Open-chain polyketides	0.31238940358161926	Macrolides and analogues	0.6882320046424866					Macrolides and analogues	0.6882320046424866	Phenylpropanoids and polyketides	0.5214658379554749	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organic oxygen compounds; Chemical entities
133_2211_133	C20H31F3N4O	[M - H]-	Alkaloids	0.7592429518699646	Lysine alkaloids	0.4467206597328186	Quinolizidine alkaloids	0.11390195041894913	N-arylpiperazines	0.550435483455658	N-arylpiperazines	0.550435483455658	Piperazines	0.6411460638046265	Diazinanes	0.6361196041107178	Organoheterocyclic compounds	0.9986116886138916	Organic compounds; Organoheterocyclic compounds; Tetrazoles; Piperazines; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Ureas; Alkyl fluorides; Aryl fluorides; Fluorobenzenes; Organofluorides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Diazinanes; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Alkyl halides; N-alkylpiperazines; N-arylpiperazines; Dialkylarylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
542_2211_542	C8H9Cl2O2PS	[M + Cl]-	Shikimates and Phenylpropanoids	0.5218268632888794	Phenolic acids (C6-C1)	0.39844849705696106	Simple phenolic acids	0.4495809078216553	Dichlorobenzenes	0.8139183521270752	Chlorobenzenes	0.9901783466339111	Halobenzenes	0.9840102791786194	Benzene and substituted derivatives	0.9989868998527527	Benzenoids	0.9996237754821777	Organic compounds; Organosulfur compounds; Halobenzenes; Organic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Organophosphorus compounds; Aryl chlorides; Chlorobenzenes; Thioethers; Organothiophosphorus compounds; Organochlorides; Benzene and substituted derivatives; Thiophenol ethers; Benzenoids; Dichlorobenzenes; Aryl halides; Sulfenyl compounds; Alkylarylthioethers; Hydrocarbon derivatives; Organic oxygen compounds; Aryl thioethers; Phenoxy compounds; Chemical entities
404_2211_404	C25H26N4O2	[M - H2O - H]-	Alkaloids	0.6670203804969788	Tryptophan alkaloids	0.4216224253177643	Corynanthe type	0.25983142852783203	Amino acids and derivatives	0.8950495719909668	Amino acids and derivatives	0.8950495719909668	Amino acids, peptides, and analogues	0.8931174278259277	Carboxylic acids and derivatives	0.9657946228981018	Organic acids and derivatives	0.9887669682502747	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Alkanolamines; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
481_2211_481	C25H49NO5	[M - H]-	Fatty acids	0.6425670981407166	Sphingolipids	0.7916954755783081	Sphingoid bases	0.903685986995697	Hydroxy bile acids, alcohols and derivatives	0.7300770282745361	Hydroxy bile acids, alcohols and derivatives	0.7300770282745361	Bile acids, alcohols and derivatives	0.7398878931999207	Steroids and steroid derivatives	0.6364823579788208	Lipids and lipid-like molecules	0.891356885433197	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Carboxylic acid derivatives; Carboxylic acids; Hydroxysteroids; Bile acids, alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; Alpha amino acids; Amines; Primary amines; Long-chain fatty acids; 3-hydroxysteroids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
77_2211_77	C18H36O8	[M - H4O2 - H]-	Fatty acids	0.9085773825645447	Eicosanoids	0.7493534088134766	Thromboxanes	0.5148488283157349	Prostaglandins and related compounds	0.8490937352180481	Prostaglandins and related compounds	0.8490937352180481	Eicosanoids	0.8672384023666382	Fatty Acyls	0.9974228143692017	Lipids and lipid-like molecules	0.9969871640205383	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Hydroxy acids and derivatives; Eicosanoids; Prostaglandins and related compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Cyclopentanols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
100_2211_100	C27H40O10	[M - H]-	Shikimates and Phenylpropanoids	0.8655993342399597	Flavonoids	0.7520068883895874	Linear diarylheptanoids	0.4109906554222107	Flavonoid O-glycosides	0.7369117736816406	Flavonoid O-glycosides	0.7369117736816406	Flavonoid glycosides	0.707787036895752	Flavonoids	0.7718817591667175	Phenylpropanoids and polyketides	0.9641386866569519	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Primary alcohols; Organooxygen compounds; Flavonoids; Butyrophenones; Flavonoid glycosides; Flavonoid O-glycosides; Chalcones and dihydrochalcones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Diarylheptanoids; Linear diarylheptanoids; Linear 1,3-diarylpropanoids; 2'-Hydroxy-dihydrochalcones; Cinnamylphenols; Aryl alkyl ketones; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
165_2211_165	C28H50O12	[M - H]-	Fatty acids	0.8435787558555603	Glycerolipids	0.743404746055603	Glycosylmonoacylglycerols	0.898935079574585	Sophorolipids	0.7455933094024658	Sophorolipids	0.7455933094024658	Fatty acyl glycosides	0.6736756563186646	Fatty Acyls	0.9904584884643555	Lipids and lipid-like molecules	0.996044397354126	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Hydroxy fatty acids; Glycosylglycerols; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Disaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Sophorolipids; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
85_2211_85	C4N2O4	[M + Cl]-	Alkaloids	0.6630955934524536	Pseudoalkaloids	0.3655405044555664	Quinoline alkaloids	0.5053676962852478	Diazines	0.5567117929458618					Diazines	0.5567117929458618	Organoheterocyclic compounds	0.6607069373130798	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
367_2211_367	C27H50O6	[M - H4O2 - H]-	Terpenoids	0.8218424916267395	Steroids	0.8560377955436707	Cholestane steroids	0.7191382646560669	Tetrahydroxy bile acids, alcohols and derivatives	0.5061572790145874	Hydroxy bile acids, alcohols and derivatives	0.9946379065513611	Bile acids, alcohols and derivatives	0.9946289658546448	Steroids and steroid derivatives	0.97232586145401	Lipids and lipid-like molecules	0.9965761303901672	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Trihydroxy bile acids, alcohols and derivatives; Tetrahydroxy bile acids, alcohols and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; Polyols; 3-hydroxysteroids; 3-alpha-hydroxysteroids; 7-hydroxysteroids; 12-hydroxysteroids; Steroid acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
547_2211_547	C8H9Cl3O2	[M + Br]-	Shikimates and Phenylpropanoids	0.30568772554397583	Phenolic acids (C6-C1)	0.5279009342193604	Simple phenolic acids	0.4944620430469513	Dichlorobenzenes	0.8906071186065674	Chlorobenzenes	0.9904024600982666	Halobenzenes	0.9871261715888977	Benzene and substituted derivatives	0.9981837868690491	Benzenoids	0.9988282322883606	Organic compounds; Halobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl chlorides; Aryl chlorides; Chlorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acids; Organochlorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Dichlorobenzenes; Aryl halides; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
494_2211_494	C38H48Cl2N2O15	[M + Cl]-	Carbohydrates	0.4259597659111023	Macrolides	0.1449572592973709	Polysaccharides	0.06715673208236694	Phenolic glycosides	0.6356895565986633	Glycosyl compounds	0.9834949374198914	Carbohydrates and carbohydrate conjugates	0.9992867112159729	Organooxygen compounds	0.9999700784683228	Organic oxygen compounds	0.9997662901878357	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; Carboxylic acid esters; Organochlorides; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Phenol ethers; Benzenoids; Alkyl halides; Aminosaccharides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
27_2211_27	C12H12O6	[M - H]-	Shikimates and Phenylpropanoids	0.4312548041343689	Chromanes	0.4232918322086334	Chromones	0.3976675271987915	1-benzopyrans	0.5416675806045532			1-benzopyrans	0.5416675806045532	Benzopyrans	0.654183030128479	Organoheterocyclic compounds	0.6552619934082031	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
31_2211_31	C20H22O8	[M - H]-	Shikimates and Phenylpropanoids	0.7940739393234253	Lignans	0.8298895359039307	Furofuranoid lignans	0.30183055996894836	Furanoid lignans	0.7074004411697388					Furanoid lignans	0.7074004411697388	Lignans, neolignans and related compounds	0.8218536972999573	Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Lignans, neolignans and related compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl ketones; Aryl alkyl ketones; Furanoid lignans; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Phenylketones; Alkyl-phenylketones; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
269_2211_269	C8H16O6S	[M - H]-	Fatty acids	0.6064763069152832	Fatty Acids and Conjugates	0.3852326571941376	Wax monoesters	0.31496310234069824	Organooxygen compounds	0.996349573135376					Organooxygen compounds	0.996349573135376	Organic oxygen compounds	0.9996849298477173	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organooxygen compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
152_2211_152	C16H30N3O5	[M - H4O2 - H]-	Fatty acids	0.6707895398139954	Eicosanoids	0.10247450321912766	Prostaglandins	0.2921552360057831	Alpha amino acids and derivatives	0.5852134227752686	Amino acids and derivatives	0.6520167589187622	Amino acids, peptides, and analogues	0.6662283539772034	Carboxylic acids and derivatives	0.999424934387207	Organic acids and derivatives	0.9999619722366333	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Hydroxy fatty acids; Amino acids and derivatives; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Cyclopentanols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
350_2211_350	C29H46O6	[M - H2O - H]-	Terpenoids	0.8739025592803955	Triterpenoids	0.8935986161231995	Lupane triterpenoids	0.5725415945053101	Triterpenoids	0.7951269745826721			Triterpenoids	0.7951269745826721	Prenol lipids	0.9369146227836609	Lipids and lipid-like molecules	0.9841611981391907	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Steroid acids; 4-carboxy steroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
113_2211_113	C4N2O4	[M + Cl]-	Alkaloids	0.6632652878761292	Pseudoalkaloids	0.36060479283332825	Quinoline alkaloids	0.5065555572509766	Diazines	0.5592641234397888					Diazines	0.5592641234397888	Organoheterocyclic compounds	0.6608763337135315	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
382_2211_382	C35H78N5O11P	[M - H]-	Fatty acids	0.6472052335739136	Nucleosides	0.5796739459037781	Purine nucleos(t)ides	0.3233908414840698	Purine nucleotides	0.6154150366783142					Purine nucleotides	0.6154150366783142	Nucleosides, nucleotides, and analogues	0.8520830273628235	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Aminopyrimidines and derivatives; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Secondary carboxylic acid amides; Imidazopyrimidines; Carbonyl compounds; Oxolanes; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; Alkyl phosphates; Dialkyl phosphates; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
