id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
322_2211_322	C19H34O5	[M - H]-	Fatty acids	0.7199975848197937	Fatty Acids and Conjugates	0.5421194434165955	Hydroxy fatty acids	0.5677565932273865	Long-chain fatty acids	0.866098940372467	Long-chain fatty acids	0.866098940372467	Fatty acids and conjugates	0.9048479199409485	Fatty Acyls	0.9555972218513489	Lipids and lipid-like molecules	0.9584655165672302	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
343_2211_343	C29H46O5	[M - H]-	Terpenoids	0.8634335398674011	Triterpenoids	0.9500425457954407	Lanostane, Tirucallane and Euphane triterpenoids	0.6130786538124084	Triterpenoids	0.8952036499977112			Triterpenoids	0.8952036499977112	Prenol lipids	0.8851822018623352	Lipids and lipid-like molecules	0.9941715598106384	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Triterpenoids; Secondary alcohols; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; 3-hydroxysteroids; Medium-chain fatty acids; Steroid acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
32_2211_32	C6H12N3O3	[M - H]-	Amino acids and Peptides	0.694871723651886	Small peptides	0.8125760555267334	Aminoacids	0.7616409063339233	Amino acids and derivatives	0.7453272938728333	Amino acids and derivatives	0.7453272938728333	Amino acids, peptides, and analogues	0.7445278167724609	Carboxylic acids and derivatives	0.9969446063041687	Organic acids and derivatives	0.9989196062088013	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
34_2211_34	C10H10N2O4	[M + Cl]-	Alkaloids	0.6426311731338501	Anthranilic acid alkaloids	0.5051392316818237	Quinoline alkaloids	0.08190646767616272	Quinoxalines	0.8351801633834839	Quinoxalines	0.8351801633834839	Benzodiazines	0.6053863167762756	Diazanaphthalenes	0.5625881552696228	Organoheterocyclic compounds	0.7126160264015198	Organic compounds; Organoheterocyclic compounds; Pyrazines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Quinoxalines; Carboxylic acid derivatives; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Carbonyl compounds; Benzenoids; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Diazanaphthalenes; Benzodiazines; Chemical entities
370_2211_370	C60H98O7	[M - H2O - H]-	Terpenoids	0.9531835317611694	Triterpenoids	0.9935956597328186	Oleanane triterpenoids	0.5762843489646912	Triterpenoids	0.9813280701637268			Triterpenoids	0.9813280701637268	Prenol lipids	0.9904232025146484	Lipids and lipid-like molecules	0.9893074631690979	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Triterpenoids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
251_2211_251	C27H42O5	[M - H]-	Terpenoids	0.9406563639640808	Steroids	0.8646680116653442	Cholestane steroids	0.7520792484283447	Trihydroxy bile acids, alcohols and derivatives	0.5828943848609924	Hydroxy bile acids, alcohols and derivatives	0.9450243711471558	Bile acids, alcohols and derivatives	0.9607540965080261	Steroids and steroid derivatives	0.9789743423461914	Lipids and lipid-like molecules	0.9983635544776917	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Trihydroxy bile acids, alcohols and derivatives; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; 3-hydroxysteroids; Medium-chain fatty acids; 7-hydroxysteroids; 12-hydroxysteroids; Steroid acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
547_2211_547	C23H46O5	[M - H2O - H]-	Fatty acids	0.7525421977043152	Fatty Acids and Conjugates	0.3964332044124603	Prostaglandins	0.39165982604026794	Long-chain fatty acids	0.8648642301559448	Long-chain fatty acids	0.8648642301559448	Fatty acids and conjugates	0.9404072761535645	Fatty Acyls	0.9698961973190308	Lipids and lipid-like molecules	0.9763862490653992	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
366_2211_366	C32H55NO7	[M - H4O2 - H]-	Terpenoids	0.8847544193267822	Triterpenoids	0.7069640159606934	Cholane steroids	0.6574048399925232	Glycinated bile acids and derivatives	0.8537811636924744	Glycinated bile acids and derivatives	0.8537811636924744	Bile acids, alcohols and derivatives	0.9796062111854553	Steroids and steroid derivatives	0.945482611656189	Lipids and lipid-like molecules	0.9951801300048828	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Trihydroxy bile acids, alcohols and derivatives; Glycinated bile acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Triterpenoids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; Polyols; N-acyl-alpha amino acids; 3-hydroxysteroids; 7-hydroxysteroids; 12-hydroxysteroids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
437_2211_437	C35H62O11	[M - H2O - H]-	Terpenoids	0.9051557779312134	Triterpenoids	0.8673347234725952	Cycloartane triterpenoids	0.8990652561187744	Cucurbitacin glycosides	0.7518977522850037	Steroidal saponins	0.732574999332428	Steroidal glycosides	0.6563878655433655	Steroids and steroid derivatives	0.9567050337791443	Lipids and lipid-like molecules	0.9958611130714417	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Primary alcohols; Organooxygen compounds; Steroidal glycosides; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Monosaccharides; Triterpenoids; Triterpene glycosides; Acetals; Secondary alcohols; Cucurbitacin glycosides; Oxanes; Terpene glycosides; Glycosyl compounds; Hydroxy bile acids, alcohols and derivatives; O-glycosyl compounds; Polyols; Cycloartanols and derivatives; Triterpene saponins; Steroidal saponins; 3-hydroxysteroids; 11-hydroxysteroids; 16-hydroxysteroids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 1-hydroxysteroids; Organic oxygen compounds; Chemical entities
142_2211_142	C8H18N3O4	[M - H4O2 - H]-	Amino acids and Peptides	0.6556373238563538	Small peptides	0.7539379596710205	Aminoacids	0.6979495286941528	Alpha amino acids and derivatives	0.5286506414413452	Amino acids and derivatives	0.7287045121192932	Amino acids, peptides, and analogues	0.7297621965408325	Carboxylic acids and derivatives	0.9976677298545837	Organic acids and derivatives	0.9990978240966797	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
74_2211_74	C15H20N4O3	[M - H]-	Alkaloids	0.5808950066566467	Nucleosides	0.2911204397678375	Dipeptides	0.236813485622406	Purines and purine derivatives	0.596172571182251			Purines and purine derivatives	0.596172571182251	Imidazopyrimidines	0.5917023420333862	Organoheterocyclic compounds	0.9973297119140625	Organic compounds; Organoheterocyclic compounds; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Imidazopyrimidines; Carbonyl compounds; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
249_2211_249	C24H44N8O4	[M + Br]-	Amino acids and Peptides	0.58493971824646	Small peptides	0.3495337665081024	Tripeptides	0.38343432545661926	Peptides	0.5631218552589417	Peptides	0.5631218552589417	Amino acids, peptides, and analogues	0.846883237361908	Carboxylic acids and derivatives	0.9284622073173523	Organic acids and derivatives	0.9897629022598267	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Carboximidamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
448_2211_448	C7H14O4S	[M + CH2O2 - H]-	Fatty acids	0.7081887722015381	Fatty Acids and Conjugates	0.6484516263008118	Thia fatty acids	0.48608842492103577	Thia fatty acids	0.5792092680931091	Thia fatty acids	0.5792092680931091	Fatty acids and conjugates	0.6008392572402954	Fatty Acyls	0.7365411520004272	Lipids and lipid-like molecules	0.7080833911895752	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Thia fatty acids; Carbonyl compounds; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
272_2211_272	C31H48O6	[M - H]-	Terpenoids	0.9639770984649658	Triterpenoids	0.9920708537101746	Oleanane triterpenoids	0.7582566142082214	Triterpenoids	0.9851387143135071			Triterpenoids	0.9851387143135071	Prenol lipids	0.9791552424430847	Lipids and lipid-like molecules	0.9948717951774597	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
192_2211_192	C41H54N4O7	[M - H4O2 - H]-	Alkaloids	0.5478355288505554	Pseudoalkaloids	0.14390283823013306	Depsipeptides	0.342949777841568	Alpha amino acids and derivatives	0.5957000851631165	Amino acids and derivatives	0.9264166355133057	Amino acids, peptides, and analogues	0.9307591915130615	Carboxylic acids and derivatives	0.9905222058296204	Organic acids and derivatives	0.9985357522964478	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Piperidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Tertiary amines; Alkanolamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
478_2211_478	C27H44O3	[M - H]-	Terpenoids	0.8920406103134155	Steroids	0.784744381904602	Cholestane steroids	0.898762583732605	Monohydroxy bile acids, alcohols and derivatives	0.5743775367736816	Hydroxy bile acids, alcohols and derivatives	0.5394205451011658	Bile acids, alcohols and derivatives	0.8325391411781311	Steroids and steroid derivatives	0.8298336863517761	Lipids and lipid-like molecules	0.9929338693618774	Organic compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Monohydroxy bile acids, alcohols and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acids; Bile acids, alcohols and derivatives; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; Medium-chain fatty acids; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
617_2211_617	C4N2O4	[M + Cl]-	Alkaloids	0.6621822118759155	Pseudoalkaloids	0.36464187502861023	Quinoline alkaloids	0.5041605234146118	Diazines	0.5537940859794617					Diazines	0.5537940859794617	Organoheterocyclic compounds	0.6582968235015869	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
89_2211_89	C6H17N4O3P	[M - H]-	Alkaloids	0.6684027314186096	Small peptides	0.2911134362220764	Aminoacids	0.33912599086761475	Organic phosphoric acids and derivatives	0.5229946970939636					Organic phosphoric acids and derivatives	0.5229946970939636	Organic acids and derivatives	0.9997724890708923	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic phosphoric acids and derivatives; Organic phosphonic acids and derivatives; Organic phosphonic acids; Amines; Carboximidamides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
599_2211_599	C5H3N3O2S3	[M - H]-	Amino acids and Peptides	0.6339470744132996	Small peptides	0.5082733035087585	Aminoacids	0.5237792730331421	Thiadiazoles	0.7748212218284607			Thiadiazoles	0.7748212218284607	Azoles	0.9921848177909851	Organoheterocyclic compounds	0.9999583959579468	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiadiazoles; Thiazoles; Triazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Thioethers; Carboxylic acids; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
456_2211_456	C37H60N4O8	[M - H4O2 - H]-	Alkaloids	0.6370084285736084	Pseudoalkaloids (transamidation)	0.5859470367431641	Steroidal alkaloids	0.864945113658905	Steroidal saponins	0.5901607275009155	Steroidal saponins	0.5901607275009155	Steroidal glycosides	0.6312665343284607	Steroids and steroid derivatives	0.9372055530548096	Lipids and lipid-like molecules	0.8689946532249451	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Piperidines; Ethers; Steroids and steroid derivatives; Organonitrogen compounds; Alkaloids and derivatives; Primary alcohols; Organooxygen compounds; Steroidal glycosides; Cyclic alcohols and derivatives; Hydroxysteroids; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Azasteroids and derivatives; Steroidal saponins; Amines; Alkanolamines; Tetrahydrofurans; Steroidal alkaloids; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
153_2211_153	C31H48O7	[M - H]-	Terpenoids	0.9745516180992126	Triterpenoids	0.9928190112113953	Oleanane triterpenoids	0.5128629207611084	Triterpenoids	0.9820100665092468			Triterpenoids	0.9820100665092468	Prenol lipids	0.9946572184562683	Lipids and lipid-like molecules	0.989504337310791	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Oxosteroids; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Carbonyl compounds; Tricarboxylic acids and derivatives; 12-hydroxysteroids; 3-carboxy steroids; Organic oxides; Hydrocarbon derivatives; 18-hydroxysteroids; Organic oxygen compounds; Chemical entities
252_2211_252	C29H28N8O4	[M - H]-	Alkaloids	0.6013433337211609	Small peptides	0.09057854115962982	Polyamines	0.18593427538871765	Alpha amino acids and derivatives	0.8060043454170227	Amino acids and derivatives	0.9155052304267883	Amino acids, peptides, and analogues	0.917639434337616	Carboxylic acids and derivatives	0.9854822158813477	Organic acids and derivatives	0.9967367053031921	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Tetrazoles; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
100_2211_100	C16H17NO4	[M - H2O - H]-	Alkaloids	0.5557518005371094	Anthranilic acid alkaloids	0.5840831995010376	Anthranillic acid derivatives	0.6111916899681091	Benzanilides	0.7662263512611389	Aromatic anilides	0.6615100502967834	Anilides	0.969915509223938	Benzene and substituted derivatives	0.9998775720596313	Benzenoids	0.999988317489624	Organic compounds; Benzoic acids and derivatives; Benzamides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Anilides; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Benzoic acids; N-arylamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Aromatic anilides; Benzanilides; Chemical entities
239_2211_239	C40H48N4O3	[M - H]-	Alkaloids	0.661713719367981	Ornithine alkaloids	0.2957121431827545	Polyamines	0.11858907341957092	Amino acids and derivatives	0.9245474934577942	Amino acids and derivatives	0.9245474934577942	Amino acids, peptides, and analogues	0.922295093536377	Carboxylic acids and derivatives	0.9573261737823486	Organic acids and derivatives	0.9854916930198669	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
276_2211_276	C62H90O8	[M - H]-	Terpenoids	0.9537976980209351	Triterpenoids	0.9900800585746765	Oleanane triterpenoids	0.7226395010948181	Triterpenoids	0.986967146396637			Triterpenoids	0.986967146396637	Prenol lipids	0.9837452173233032	Lipids and lipid-like molecules	0.989780068397522	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acids; Cyclic alcohols and derivatives; Triterpenoids; Secondary alcohols; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities
228_2211_228	C17H34O2	[M + CH2O2 - H]-	Fatty acids	0.8534793853759766	Fatty Acids and Conjugates	0.7268813848495483	Hydroxy fatty acids	0.5065488219261169	Long-chain fatty acids	0.8239759206771851	Long-chain fatty acids	0.8239759206771851	Fatty acids and conjugates	0.9856505990028381	Fatty Acyls	0.9858865737915039	Lipids and lipid-like molecules	0.9888196587562561	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
204_2211_204	C30H46NO5	[M - H]-	Fatty acids	0.7627370357513428	Eicosanoids	0.5376189351081848	Prostaglandins	0.48833438754081726	Amino fatty acids	0.5442972779273987	Amino fatty acids	0.5442972779273987	Fatty acids and conjugates	0.7463318705558777	Fatty Acyls	0.8356030583381653	Lipids and lipid-like molecules	0.7996014952659607	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
543_2211_543	C42H83NO8	[M - H]-	Fatty acids	0.9343725442886353	Sphingolipids	0.9861602187156677	Neutral glycosphingolipids	0.9202624559402466	Glycosphingolipids	0.9525870084762573			Glycosphingolipids	0.9525870084762573	Sphingolipids	0.9641975164413452	Lipids and lipid-like molecules	0.973530113697052	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
338_2211_338	C39H56O6	[M - H]-	Terpenoids	0.795793890953064	Triterpenoids	0.7933036088943481	Lupane triterpenoids	0.5065255761146545	Triterpenoids	0.7787284255027771			Triterpenoids	0.7787284255027771	Prenol lipids	0.8181516528129578	Lipids and lipid-like molecules	0.8462419509887695	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Phenols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Triterpenoids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
367_2211_367	C35H54N4O5	[M + Cl]-	Alkaloids	0.5974891781806946	Tryptophan alkaloids	0.4253804385662079	Abietane diterpenoids	0.3572976887226105	Amino acids	0.5185912251472473	Amino acids and derivatives	0.894808828830719	Amino acids, peptides, and analogues	0.8928741216659546	Carboxylic acids and derivatives	0.9986044764518738	Organic acids and derivatives	0.9998800754547119	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrroles; Alkyl aryl ethers; Anisoles; Piperidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Tertiary amines; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
134_2211_134	C22H38O7	[M - H4O2 - H]-	Fatty acids	0.9191344976425171	Eicosanoids	0.9586210250854492	Prostaglandins	0.9543904066085815	Prostaglandins and related compounds	0.9945214986801147	Prostaglandins and related compounds	0.9945214986801147	Eicosanoids	0.9803901314735413	Fatty Acyls	0.9945327043533325	Lipids and lipid-like molecules	0.9952176809310913	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Eicosanoids; Prostaglandins and related compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Cyclopentanols; Long-chain fatty acids; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
