rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
88	1	4	4	0.20127232268853903	-108.1051682001476	0.9999999999999999	31.428976416522666	C40H62O11	[M - H4O2 - H]-	AGKHJTRNGBZWDZ	InChI=1S/C40H62O11/c1-20-10-15-40(35(46)47)17-16-38(6)22(23(40)18-20)8-9-26-37(5)13-12-27(36(3,4)25(37)11-14-39(26,38)7)50-34-32(29(43)24(41)19-48-34)51-33-31(45)30(44)28(42)21(2)49-33/h8,21,23-34,41-45H,1,9-19H2,2-7H3,(H,46,47)	(4aS,6aR,6aS,6bR,8aR,10S,12aR,14bS)-10-[(2S,3R,4S,5S)-4,5-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-6a,6b,9,9,12a-pentamethyl-2-methylidene-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)C)CCC5(C4CC=C6C5(CCC7(C6CC(=C)CC7)C(=O)O)C)C)C)O)O)O)O)O	3.5999999	14036544;21626484	COCONUT:(CNP0312379);Natural Products:(UNPD70656);PubChem:(14036544 21626484);SuperNatural:(SN00355096);PubMed;2304_LOTUS_DNP:(Oleanane triterpenoids)	3178562	681.40087890625	269.836	277_2211_277
89	1	1	1	0.20038108314621172	-495.8208182679664	0.9999999999999999	10.32399551913466	C28H48N4O5	[M + Cl]-	SBFFLWUBRLNFSF	InChI=1S/C28H48N4O5/c1-20-18-32(21(2)19-33)28(35)24-16-23(30-27(34)11-9-14-31(5)6)12-13-25(24)37-22(3)10-7-8-15-36-26(20)17-29-4/h12-13,16,20-22,26,29,33H,7-11,14-15,17-19H2,1-6H3,(H,30,34)	null	CC1CCCCOC(C(CN(C(=O)C2=C(O1)C=CC(=C2)NC(=O)CCCN(C)C)C(C)CO)C)CNC	2.20000005	44504571;44504572;44620604;44494529;44496475;54614927	PubChem:(44504571 44504572 44620604 44494529 44496475 54614927);PubMed;CHEBI:(106731 98626 117771 123957 110928 110999)	98	555.3297729492188	212.071	172_2211_172
90	1	1	1	0.1998318046763186	-423.3207877357133	0.9999999999999999	13.66691963491579	C38H40O17	[M + Cl]-	UYFNRLODXGXIBD	InChI=1S/C38H40O17/c1-17-31(44)32(45)28(15-39)54-37(17)52-25-13-21(41)12-24-22(25)14-27(36(51-24)19-6-9-23(42)26(11-19)49-2)53-38-35(48)34(47)33(46)29(55-38)16-50-30(43)10-5-18-3-7-20(40)8-4-18/h3-14,17,28-29,31-35,37-39,44-48H,15-16H2,1-2H3,(H2-,40,41,42,43)/p+1	null	CC1C(C(C(OC1OC2=CC(=CC3=[O+]C(=C(C=C23)OC4C(C(C(C(O4)COC(=O)C=CC5=CC=C(C=C5)O)O)O)O)C6=CC(=C(C=C6)O)OC)O)CO)O)O	2.70627594	131752297	COCONUT:(CNP0002711);HMDB:(38092);PubChem:(131752297);PubChem class - bio and metabolites	18874378	803.1970825195312	438.677	566_2211_566
91	1	2	3	0.19729330682505306	-153.08487825940495	0.9999999999999999	24.172602163831606	C28H38N4O6	[M - H2O - H]-	LUVNTPPXXIXEDW	InChI=1S/C28H38N4O6/c1-16(2)23(26(35)30-22(28(37)38)15-19-10-12-20(33)13-11-19)32-27(36)24(17(3)4)31-25(34)21(29)14-18-8-6-5-7-9-18/h5-13,16-17,21-24,33H,14-15,29H2,1-4H3,(H,30,35)(H,31,34)(H,32,36)(H,37,38)	2-[[2-[[2-[(2-amino-3-phenylpropanoyl)amino]-3-methylbutanoyl]amino]-3-methylbutanoyl]amino]-3-(4-hydroxyphenyl)propanoic acid	CC(C)C(C(=O)NC(C(C)C)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)NC(=O)C(CC2=CC=CC=C2)N	2.45624042	20009453;44551275;91252889	COCONUT:(CNP0315492);Natural Products:(UNPD74691);PubChem:(20009453 44551275 91252889);SuperNatural:(SN00353021);PubMed;2304_LOTUS_DNP	3178562	507.2601318359375	192.68	146_2211_146
92	1	1	1	0.19637882844904106	-53.460182065640666	0.9999999999999999	23.62786732219574	C24H48O3	[M - H]-	MSUOLNSQHLHDAS	InChI=1S/C24H48O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23(25)24(26)27/h23,25H,2-22H2,1H3,(H,26,27)	cerebronate	CCCCCCCCCCCCCCCCCCCCCCC(C(=O)O)O	10.6999998	102430;5312868;18667409;21707971;71768127	HMDB:(39540);SuperNatural:(SN00400203);2212_Arabidopsis_LOTUS:(Arabidopsis_compound_394);MeSH:(102430);PubMed;2304_LOTUS_DNP:(cerebronic acid);COCONUT:(CNP0330198);KNApSAcK:(35013);Natural Products:(UNPD94584);PubChem:(102430 5312868 18667409 21707971 71768127);YMDB Mine;CHEBI:(61302 76723 76036 75935);PubChem class - bio and metabolites;KEGG:(C17873);Biocyc:(CPD-8472)	34379696510	383.3525695800781	450.295	577_2211_577
93	1	3	3	0.1958994920835353	-277.95202770054897	0.9999999999999999	21.822748579716837	C20H38N4O4	[M - H4O2 - H]-	HZTMGWSBSDLALI	InChI=1S/C20H38N4O4/c1-3-5-7-21(19(25)23-11-15-27-16-12-23)9-10-22(8-6-4-2)20(26)24-13-17-28-18-14-24/h3-18H2,1-2H3	Amipan T	CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N2CCOCC2	1.0	3091	NORMAN:(NS00023860);PubChem:(3091);CHEBI:(31501);MeSH:(3091);PubChem class - safety and toxic;PubMed	67371110	361.25946044921875	312.33	346_2211_346
94	1	3	3	0.19552742006511786	-512.3857469706453	0.9974874371859296	27.492021414836053	C55H74N4O7	[M - H2O - H]-	UYCRURXNWBSXIA	InChI=1S/C55H74N4O7/c1-12-39-35(8)43-27-44-36(9)41(23-24-49(62)66-26-25-34(7)22-16-21-33(6)20-15-19-32(5)18-14-17-31(3)4)52(58-44)51(54(63)38(11)61)53-50(55(64)65)37(10)45(59-53)28-47-40(13-2)42(30-60)48(57-47)29-46(39)56-43/h12,25,27-33,36,41,54,56,59,63H,1,13-24,26H2,2-11H3,(H,64,65)	null	C=Cc1c(C)c2cc3nc(c(C(O)C(C)=O)c4[nH]c(cc5nc(cc1[nH]2)C(C=O)=C5CC)c(C)c4C(=O)O)C(CCC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C)C3C	12.88430497323624	""	""	0	883.5386352539062	436.558	563_2211_563
95	2	1	2	0.19528263424045145	-482.3471710672678	0.11306532663316585	6.133861764689436	C37H46O22	[M + Cl]-	WRBXFHFSNJEQQL	InChI=1S/C37H46O22/c1-12(9-38)34(51)52-11-20-23(43)26(46)29(49)37(57-20)58-31-13(2)53-35(30(50)27(31)47)59-33-24(44)21-17(41)7-16(54-36-28(48)25(45)22(42)19(10-39)56-36)8-18(21)55-32(33)14-3-5-15(40)6-4-14/h3-8,12-13,19-20,22-23,25-31,35-43,45-50H,9-11H2,1-2H3	null	CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)CO)O)O)O)C5=CC=C(C=C5)O)O)O)OC6C(C(C(C(O6)COC(=O)C(C)CO)O)O)O	-2.29999995	102406385	COCONUT:(CNP0308423);KNApSAcK:(32123);Natural Products:(UNPD65948);PubChem:(102406385);SuperNatural:(SN00310449);2304_LOTUS_DNP:(Flavonols)	3178514	877.2160034179688	453.785	581_2211_581
96	3	1	1	0.19489433298060976	-388.86727957838065	0.9999999999999999	25.621662101033223	C26H44N4O5	[M + CH2O2 - H]-	XRYCCKPKDZCFAG	InChI=1S/C26H44N4O5/c1-19(2)24(29-26(33)35-15-14-34-3)25(32)28-22(16-20-10-6-4-7-11-20)23(31)18-30(27)17-21-12-8-5-9-13-21/h4,6-7,10-11,19,21-24,31H,5,8-9,12-18,27H2,1-3H3,(H,28,32)(H,29,33)	2-methoxyethyl N-[(2S)-1-[[(2S,3S)-4-[amino(cyclohexylmethyl)amino]-3-hydroxy-1-phenylbutan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]carbamate	CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(CN(CC2CCCCC2)N)O)NC(=O)OCCOC	3.5999999	11799333;73106649	COCONUT:(CNP0307692);Natural Products:(UNPD228488);PubChem:(11799333 73106649)	2129922	537.32763671875	308.719	341_2211_341
97	1	3	3	0.19233360886129988	-496.15514005725345	0.9999999999999999	11.741553565110681	C48H80O8	[M - H2O - H]-	ZPIQMIXTIQYVQX	InChI=1S/C48H80O8/c1-9-10-11-12-13-14-15-16-17-18-19-20-21-22-41(51)54-32-48(53)31-36-35(42(43(48)52)56-34(3)50)25-29-46(7)37(36)23-24-39-45(6)28-27-40(55-33(2)49)44(4,5)38(45)26-30-47(39,46)8/h23,35-36,38-40,42-43,52-53H,9-22,24-32H2,1-8H3	null	CCCCCCCCCCCCCCCC(=O)OCC1(CC2C(CCC3(C2=CCC4C3(CCC5C4(CCC(C5(C)C)OC(=O)C)C)C)C)C(C1O)OC(=O)C)O	12.3999996	44577086	COCONUT:(CNP0077429);PubChem:(44577086);PubMed;2304_LOTUS_DNP:(Oleanane triterpenoids)	2097218	765.5670776367188	277.681	287_2211_287
98	1	1	1	0.18753479353227373	-9.135436728918469	0.9999999999999999	29.796655721514366	C16H32O3	[M - H]-	UGAGPNKCDRTDHP	InChI=1S/C16H32O3/c17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(18)19/h17H,1-15H2,(H,18,19)	bmse000700	C(CCCCCCCC(=O)O)CCCCCCCO	5.21397972	10466;7058075	HMDB:(6294);SuperNatural:(SN00005683 SN00308056);ZINC bio:(ZINC03861297);2212_Arabidopsis_LOTUS:(Arabidopsis_compound_521);additional;MeSH:(10466 7058075);Plantcyc:(16-HYDROXYPALMITATE);PubMed;2304_LOTUS_DNP:(16-hydroxyhexadecanoic acid);NORMAN:(NS00015517);COCONUT:(CNP0076852 CNP0148323);KNApSAcK:(34997);Natural Products:(UNPD11873);PubChem:(10466 7058075);YMDB Mine;CHEBI:(55329 55328);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C18218);Training Set;Biocyc:(16-HYDROXYPALMITATE SMA-0000200)	51560507774	271.2276306152344	334.534	385_2211_385
99	1	1	1	0.18691271993299868	-47.72581373341905	0.9999999999999999	18.289811389764026	C42H83NO8	[M - H]-	DSRCOSQOBBICFU	InChI=1S/C42H83NO8/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-38(46)43-35(34-50-42-41(49)40(48)39(47)37(33-44)51-42)36(45)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h35-37,39-42,44-45,47-49H,3-34H2,1-2H3,(H,43,46)	Epitope ID:153505	CCCCCCCCCCCCCCCCCC(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(CCCCCCCCCCCCCCC)O	12.8999996	3710785;6321364;10078633;46224541;44309293;56951719;68983684;73345243;101215228;101215231;131701094;134727897	COCONUT:(CNP0275334);Natural Products:(UNPD159207);PubChem:(3710785 6321364 10078633 46224541 44309293 56951719 68983684 73345243 101215228 101215231 131701094 134727897);SuperNatural:(SN00295676);CHEBI:(84697 90498 42965);PubChem class - bio and metabolites;PubMed	19955810	728.6044311523438	425.101	543_2211_543
100	1	4	7	0.18212236728377149	-113.43990310352166	0.8969849246231157	62.04092187248321	C39H54O7	[M + CH2O2 - H]-	AWDJEUILTFQWKH	InChI=1S/C39H54O7/c1-22(2)24-14-17-39(34(44)45)19-18-37(6)25(32(24)39)10-12-30-36(5)21-28(42)33(35(3,4)29(36)15-16-38(30,37)7)46-31(43)13-9-23-8-11-26(40)27(41)20-23/h8-9,11,13,20,24-25,28-30,32-33,40-42H,1,10,12,14-19,21H2,2-7H3,(H,44,45)	null	CC(=C)C1CCC2(C1C3CCC4C(C3(CC2)C)(CCC5C4(CC(C(C5(C)C)OC(=O)C=CC6=CC(=C(C=C6)O)O)O)C)C)C(=O)O	9.19999981	10817844;102157223;131750901	COCONUT:(CNP0059479);HMDB:(29780);PubChem:(10817844 102157223 131750901);2304_LOTUS_DNP:(2alpha-Hydroxypyracrenic acid);PubChem class - bio and metabolites	18874378	679.3846435546875	245.616	229_2211_229
101	1	1	1	0.18122903084046876	-29.37411166361806	0.9999999999999999	28.564660709714012	C22H44O3	[M - H]-	RPGJJWLCCOPDAZ	InChI=1S/C22H44O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21(23)22(24)25/h21,23H,2-20H2,1H3,(H,24,25)	2-hydroxy behenic	CCCCCCCCCCCCCCCCCCCCC(C(=O)O)O	9.60000038	193484;11199088;22361325;94864875	COCONUT:(CNP0277237);HMDB:(61660);Natural Products:(UNPD160721);PubChem:(193484 11199088 22361325 94864875);SuperNatural:(SN00392788);CHEBI:(76980 76722);PubChem class - bio and metabolites;MeSH:(193484);PubMed;Biocyc:(CPD-9780);2304_LOTUS_DNP:(2-hydroxy behenic);KEGG Mine	8609892462	355.3214416503906	428.916	548_2211_548
102	1	3	4	0.1801813938012005	-83.89287786729096	0.9999999999999999	54.49401120423195	C29H46O4	[M - H]-	RVMPLOSJMIQORE	InChI=1S/C29H46O4/c1-17(30)18-9-14-29(24(32)33)16-15-27(5)19(23(18)29)7-8-21-26(4)12-11-22(31)25(2,3)20(26)10-13-28(21,27)6/h18-23,31H,7-16H2,1-6H3,(H,32,33)	Platanic acid	CC(=O)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O	6.19999981	64980;12314362;12314365;24011671;25200301;59954602;71072309;124900004;124900006;133556277;134836114	COCONUT:(CNP0098277 CNP0170340);KNApSAcK:(21221);Natural Products:(UNPD217637 UNPD140363);PubChem:(64980 12314362 12314365 24011671 25200301 59954602 71072309 124900004 124900006 133556277 134836114);SuperNatural:(SN00037641 SN00028937 SN00367655 SN00032978 SN00027297 SN00042360 SN00037640 SN00042359 SN00032977);CHEBI:(65487);ZINC bio:(ZINC26472270 ZINC31159297 ZINC31159301 ZINC31159304 ZINC35456366 ZINC35456370 ZINC77257391 ZINC77257393);additional;MeSH:(64980);Training Set;PubMed;2304_LOTUS_DNP:(Abeolupane triterpenoids)	3727478	457.3321533203125	380.935	480_2211_480
103	1	1	1	0.17961676123599044	-428.20468715736865	0.9999999999999999	27.466197706625046	C9H16N3O2	[M - H]-	GPPYTCRVKHULJH	InChI=1S/C9H15N3O2/c1-12(2,3)8(9(13)14)4-7-5-10-6-11-7/h5-6,8H,4H2,1-3H3,(H-,10,11,13,14)/p+1	Hercynine	C[N+](C)(C)C(CC1=CN=CN1)C(=O)O	0.0	440727;3083621;3083620;5459798;131972860;139025365;139025366	COCONUT:(CNP0306688 CNP0344751);HMDB:(29422);Natural Products:(UNPD23600);PubChem:(440727 3083621 3083620 5459798 131972860 139025365 139025366);CHEBI:(67049 15781);PubChem class - bio and metabolites;MeSH:(440727 5459798);KEGG:(C05575);Plantcyc:(CPD-15280);PubMed;Biocyc:(CPD-15280);2304_LOTUS_DNP:(hercynine)	19040622	197.11752319335938	138.368	80_2211_80
104	1	1	4	0.17958376039769486	-504.05858249420896	0.9402010050251257	10.082119673252219	C34H54N4O5	[M + Cl]-	OWBPWGBKPBVCEU	InChI=1S/C34H54N4O5/c1-5-6-7-9-24(2)34(23-38-33(35)36-4)16-8-10-27(31(42-25(3)39)22-28(40)13-17-34)20-26-11-12-30(41)32(21-26)43-29-14-18-37-19-15-29/h11-12,21,24,27-29,31,37,40-41H,5-7,9-10,13-15,17-20,22-23H2,1-4H3,(H3,35,36,38)	null	CCCCCC(C)C1(CCC(CC(C(CC#C1)CC2=CC(=C(C=C2)O)OC3CCNCC3)OC(=O)C)O)CNC(=NC)N	5.83952665	""	COCONUT:(CNP0023941 CNP0089730)	2097152	633.3790283203125	301.508	330_2211_330
105	1	1	1	0.1793966121761312	-314.089315652177	0.9999999999999999	17.93996879112641	C33H48O8	[M - H]-	CWESBDOTYVINMV	InChI=1S/C33H48O8/c1-17(13-21(35)28(39)18(2)29(40)41)19-14-25(38)31(5)26-20(34)15-23-30(3,4)24(37)9-12-32(23)10-7-6-8-11-33(19,31)16-22(36)27(26)32/h17-21,23,25,34-35,38H,6-16H2,1-5H3,(H,40,41)/p-1	null	CC(CC(C(=O)C(C)C(=O)[O-])O)C1CC(C2(C13CCCCCC45CCC(=O)C(C4CC(C2=C5C(=O)C3)O)(C)C)C)O	4.11929321	""	COCONUT:(CNP0022164);SuperNatural:(SN00165249)	3145728	571.324951171875	171.069	119_2211_119
106	1	1	1	0.1786317993931823	-512.6460465282602	0.9999999999999999	16.896687251837257	C57H104O9	[M - H]-	ZEMPKEQAKRGZGQ	InChI=1S/C57H104O9/c1-4-7-10-31-40-51(58)43-34-25-19-13-16-22-28-37-46-55(61)64-49-54(66-57(63)48-39-30-24-18-15-21-27-36-45-53(60)42-33-12-9-6-3)50-65-56(62)47-38-29-23-17-14-20-26-35-44-52(59)41-32-11-8-5-2/h25-27,34-36,51-54,58-60H,4-24,28-33,37-50H2,1-3H3	Xenaderm	CCCCCCC(CC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC(CCCCCC)O)OC(=O)CCCCCCCC=CCC(CCCCCC)O)O	17.7999992	96919;5322148;14030006;11764524;54542892;59748511;71308312;89247941;99647929;99647930;99647932;99647934;99653101;99653102;99653103;99653104;117733284;123278957;131752288	HMDB:(38061);PubChem class - food;SuperNatural:(SN00250293);MeSH:(14030006);PubMed;2304_LOTUS_DNP:(Ricinolein);NORMAN:(NS00014188);COCONUT:(CNP0119710);Natural Products:(UNPD41593 UNPD224509 UNPD8606);PubChem:(96919 5322148 14030006 11764524 54542892 59748511 71308312 89247941 99647929 99647930 99647932 99647934 99653101 99653102 99653103 99653104 117733284 123278957 131752288);CHEBI:(140471);PubChem class - bio and metabolites;PubChem class - safety and toxic;PubChem class - drug	255098990	931.7603759765625	428.916	552_2211_552
107	1	2	3	0.1769138516160495	-342.24634980990186	0.9999999999999999	34.45138554691665	C35H56N4O6	[M - H2O - H]-	MEGZCGFEHAZRFL	InChI=1S/C35H56N4O6/c1-8-9-11-16-26-21-31(40)36-29(20-25-14-12-10-13-15-25)34(43)38-27(17-22(2)3)32(41)37-28(18-23(4)5)33(42)39-30(19-24(6)7)35(44)45-26/h10,12-15,22-24,26-30H,8-9,11,16-21H2,1-7H3,(H,36,40)(H,37,41)(H,38,43)(H,39,42)	null	CCCCCC1CC(=O)NC(Cc2ccccc2)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1	6.196150922396351	""	""	0	609.4002075195312	336.956	389_2211_389
108	1	4	4	0.17630655256061542	-23.49578363315621	0.9999999999999999	105.58618448715085	C18H30O4	[M - H]-	RWKJTIHNYSIIHW	InChI=1S/C18H30O4/c1-2-3-4-5-6-8-11-14-17(22-21)15-12-9-7-10-13-16-18(19)20/h3-4,6,8,11,14,17,21H,2,5,7,9-10,12-13,15-16H2,1H3,(H,19,20)	10,12,15-Octadecatrienoic acid 9-hydroperoxy	CCC=CCC=CC=CC(CCCCCCCC(=O)O)OO	4.69999981	3082601;5282864;6450029;22169437;23724710;25200982;25244268;25244269;49852426;56927761;87879191;101623263;101681043;123323718	ZINC bio:(ZINC56874229);additional;MeSH:(3082601 6450029 22169437 25200982 101623263);Plantcyc:(CPD-13767 CPD-8678);PubMed;COCONUT:(CNP0346715);PubChem:(3082601 5282864 6450029 22169437 23724710 25200982 25244268 25244269 49852426 56927761 87879191 101623263 101681043 123323718);CHEBI:(63241 63237 63239 60962 60961 63238);PubChem class - bio and metabolites;KEGG:(C16321 C19936);Training Set;Biocyc:(CPD-13767 CPD-8678)	19556710	309.2070007324219	206.165	164_2211_164
109	1	2	2	0.17487436564459843	-196.52567745971618	0.9884422110552765	6.245252064212554	C25H28N4O2	[M - H2O - H]-	SSWJVUYUBWFXBV	InChI=1S/C25H28N4O2/c30-24(11-5-6-18-16-28-22-9-3-1-7-20(18)22)26-14-15-27-25(31)13-12-19-17-29-23-10-4-2-8-21(19)23/h1-4,7-10,16-17,28-29H,5-6,11-15H2,(H,26,30)(H,27,31)	null	C1=CC=C2C(=C1)C(=CN2)CCCC(=O)NCCNC(=O)CCC3=CNC4=CC=CC=C43	3.20000005	42506947	COCONUT:(CNP0216795);PubChem:(42506947);ZINC bio:(ZINC12296653)	2105346	397.2047424316406	417.965	534_2211_534
110	1	4	4	0.17398403612589844	-62.51407717542636	0.9999999999999999	57.41044781297043	C32H48O8	[M - H]-	QBJATTRZEOODAO	InChI=1S/C32H48O8/c1-27(25(37)39-6)12-14-32(24(35)36)15-13-29(3)18(19(32)16-27)8-9-21-28(2)17-20(33)23(34)31(5,26(38)40-7)22(28)10-11-30(21,29)4/h8,19-23,33-34H,9-17H2,1-7H3,(H,35,36)	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)OC)O)O)C)C)C2C1)C)C(=O)O)C(=O)OC	4.92156839	""	COCONUT:(CNP0188313);Natural Products:(UNPD20557);SuperNatural:(SN00250963)	3178496	559.3270874023438	183.655	136_2211_136
111	1	1	1	0.17339726372009467	-442.332543181805	0.9999999999999999	23.56912802132246	C42H56O8	[M - H]-	KVFNPGMBLRKABL	InChI=1S/C42H56O8/c1-37-13-11-25(43)15-23(37)3-5-27-29-7-9-33-39(29,17-31(45)35(27)37)19-47-41(33)21-50-42(22-49-41)34-10-8-30-28-6-4-24-16-26(44)12-14-38(24,2)36(28)32(46)18-40(30,34)20-48-42/h15-16,27-36,45-46H,3-14,17-22H2,1-2H3	null	CC12CCC(=O)C=C1CCC3C2C(CC45C3CCC4C6(COC7(CO6)C8CCC9C8(CC(C1C9CCC2=CC(=O)CCC12C)O)CO7)OC5)O	4.89120865	""	COCONUT:(CNP0129539);Natural Products:(UNPD20860)	2129920	687.3877563476562	307.004	339_2211_339
112	1	1	1	0.17251152915827195	-387.0510078580424	0.9994974874371858	31.27089849219437	C41H60O9	[M - H]-	XROWRFVLPINXAN	InChI=1S/C41H60O9/c1-24-8-12-32-38(3,17-14-34(45)40(32,5)22-42)29(24)11-10-26(36(47)49-7)20-31(44)28(27-16-19-50-37(27)48)21-30-25(2)9-13-33-39(30,4)18-15-35(46)41(33,6)23-43/h10,16,28-30,32-35,42-43,45-46H,1-2,8-9,11-15,17-23H2,3-7H3	null	CC12CCC(C(C1CCC(=C)C2CC=C(CC(=O)C(CC3C(=C)CCC4C3(CCC(C4(C)CO)O)C)C5=CCOC5=O)C(=O)OC)(C)CO)O	5.5999999	10439688;102077295	COCONUT:(CNP0330094);Natural Products:(UNPD94430);PubChem:(10439688 102077295);SuperNatural:(SN00290900);2304_LOTUS_DNP:(Labdane diterpenoids)	3178498	695.4161376953125	312.33	345_2211_345
113	1	4	4	0.17218355324882578	-47.78773367446643	0.9999999999999999	31.115245429015232	C17H26O4	[M - H]-	NLDDIKRKFXEWBK	InChI=1S/C17H26O4/c1-3-4-5-6-14(18)12-15(19)9-7-13-8-10-16(20)17(11-13)21-2/h8,10-11,14,18,20H,3-7,9,12H2,1-2H3	gingerol	CCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O	3.74155021	3473;442793;12310197;101793196	HMDB:(5783);SuperNatural:(SN00002187 SN00005872);ZINC bio:(ZINC01531846 ZINC03872686);additional;MeSH:(442793);Plantcyc:(CPD-13494);PubMed;2304_LOTUS_DNP:(gingerol);NORMAN:(NS00027445);COCONUT:(CNP0314204);Natural Products:(UNPD73001);PubChem:(3473 442793 12310197 101793196);CHEBI:(10136);PubChem class - bio and metabolites;KEGG:(C10462);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-13494)	88009070	293.1757507324219	202.993	160_2211_160
114	1	2	2	0.17200000710785168	-47.154973103297145	0.9999999999999999	11.419887832523901	C30H50O5	[M - H2O - H]-	YJNNZZXDZYULEE	InChI=1S/C30H50O5/c1-25(2)11-13-30(17-32)14-12-28(5)18(22(30)24(25)35)7-8-21-26(3)15-19(33)23(34)27(4,16-31)20(26)9-10-29(21,28)6/h7,19-24,31-35H,8-17H2,1-6H3	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1O)C)CO)C	4.31005716	""	COCONUT:(CNP0161825);Natural Products:(UNPD48819);SuperNatural:(SN00253423);2304_LOTUS_DNP:(Oleanane triterpenoids)	3178496	471.34747314453125	278.299	288_2211_288
115	1	3	3	0.1717677020024998	-18.30444003596697	0.9999999999999999	21.696337044953673	C10H18O3	[M + CH2O2 - H]-	QHBZHVUGQROELI	InChI=1S/C10H18O3/c11-9-7-5-3-1-2-4-6-8-10(12)13/h6,8,11H,1-5,7,9H2,(H,12,13)	Queen Bee Acid	C(CCCC=CC(=O)O)CCCO	2.20000005	92837;5312738;5312740;18552249;86306487	SuperNatural:(SN00159890 SN00384025 SN00156228 SN00251474);ZINC bio:(ZINC01562127 ZINC31333796);additional;MeSH:(92837 5312738);PubMed;2304_LOTUS_DNP:(10-Hydroxy-2-decenoic acid);COCONUT:(CNP0181289 CNP0201497);Natural Products:(UNPD6136 UNPD17743 UNPD218165);PubChem:(92837 5312738 5312740 18552249 86306487);CHEBI:(78668);PubChem class - safety and toxic;Training Set;KEGG Mine	8660770918	231.12327575683594	112.213	60_2211_60
116	2	4	4	0.16983652275944636	-199.08441225733657	0.9984924623115577	16.562801538494384	C27H50O7	[M - H]-	RZQVDEUOJAHMQM	InChI=1S/C27H50O7/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(33-24(3)30)20-27(31)34-26(21-28)22-32-23(2)29/h25-26,28H,4-22H2,1-3H3	null	CCCCCCCCCCCCCCCCCC(CC(=O)OC(CO)COC(=O)C)OC(=O)C	8.10000038	102025024	COCONUT:(CNP0209576);Natural Products:(UNPD2062);PubChem:(102025024);SuperNatural:(SN00374312);2304_LOTUS_DNP:(Diacylglycerols)	3178498	485.34820556640625	375.562	467_2211_467
117	2	1	2	0.16963955012283324	-481.8432747434283	0.8663316582914573	26.56263285947049	C31H46O7S	[M - H]-	UXUYFZSKUWTHRX	InChI=1S/C31H46O7S/c1-25(2)13-12-23(37-25)29(7)30(18-39(34,35)36)17-16-28(6)20-8-9-21-26(3,4)22(32)11-14-27(21,5)19(20)10-15-31(28,30)24(33)38-29/h8,10,21-23,32H,9,11-18H2,1-7H3,(H,34,35,36)	null	CC1(C)CCC(C2(C)OC(=O)C34CC=C5C(=CCC6C5(C)CCC(O)C6(C)C)C3(C)CCC24CS(=O)(=O)O)O1	4.5883135875590195	""	""	0	561.2880859375	404.658	519_2211_519
118	1	4	4	0.1695593273595148	-89.68638557373274	0.9984924623115577	46.63698395753841	C29H44O7	[M - H2O - H]-	NDMAZOVPVGOKBL	InChI=1S/C29H44O7/c1-25(2)12-17-15-6-7-19-26(3,16(15)8-11-29(17,24(35)36)21(31)14-25)10-9-20-27(19,4)13-18(30)22(32)28(20,5)23(33)34/h17-22,30-32H,6-14H2,1-5H3,(H,33,34)(H,35,36)	null	CC1(CC2C3=C(CCC2(C(C1)O)C(=O)O)C4(CCC5C(C4CC3)(CC(C(C5(C)C(=O)O)O)O)C)C)C	3.99880886	""	COCONUT:(CNP0257426);Natural Products:(UNPD39530 UNPD103734);SuperNatural:(SN00370116 SN00397213);2304_LOTUS_DNP:(Oleanane triterpenoids)	3178496	485.2906188964844	196.335	148_2211_148
